Russian	-аемый	Suffix	# [[-able]], [[-ible]], [[-uble]], [[-ed]] ''(present participle passive)''.
Russian	-ать	Suffix	# The infinitive suffix for many verbs. Usually indicates an imperfective verb.
Russian	-ация	Suffix	# [[-ation]]
Russian	-ающий	Suffix	# [[-ing]], [[-ent]], [[-ive]] ''([[present participle]] active: "which is ...-ing")''.
Russian	-ающийся	Adjective	# [[-ing]], [[-ent]], [[-ive]] ''([[present participle]] active: "which is ...-ing")''.
Russian	-ев	Suffix	# [['s]]. (''possessive suffix'')
Russian	-ев	Suffix	# [[-son]], [[-s]]. (''suffix used in many last names'')
Russian	-ев	Suffix	# [['s|s’]], [[of]] ''([[genitive case|genitive]] '''plural''' ending for some masculine nouns)''.
Russian	-ец	Suffix	# [[-er]], [[-an]] ''(nominal suffix for agent nouns or nouns designating persons)''.
Russian	-еющийся	Adjective	# [[-ing]], [[-ent]], [[-ive]] ''([[present participle]] active: "which is ...-ing")''.
Russian	-изм	Suffix	# [[-ism]]
Russian	-ий	Suffix	# [[-'s]], [[-ine]]
Russian	-ийски	Suffix	# [[-ly]], [[-ly|-cally]], [[-ly|-ishly]] ''(adverbial suffix)''.
Russian	-ийский	Suffix	# [[-ian]], [[-ic]], [[-ish]] ''(adjectival suffix)''.
Russian	-ик	Suffix	# [[-er]], [[-or]], [[-ant]], [[-ic]], [[-ist]], [[-yst]] ''(nominalizing suffix appended to words to create masculine agent nouns, usually denoting a profession, performer, place, object, tool or a feature)''.
Russian	-ик	Suffix	# {{non-gloss definition|forming diminutives}}
Russian	-ин	Suffix	# [['s]] {{qualifier|possessive suffix}}
Russian	-ист	Suffix	# [[-ist]]
Russian	-истка	Suffix	# {{feminine of|-ист|lang=ru}}
Russian	-ить	Suffix	# The infinitive suffix for many verbs. Usually indicates a perfective verb.
Russian	-ифицировать	Suffix	# [[-ify]]
Russian	-ка	Particle	# [[now]], [[just]] {{qualifier|usually appended to an imperative verb to express a pressing request}}
Russian	-кать	Suffix	# {{n-g|Suffix used to create verbs denoting onomatopoeic sounds or an expressive action.}}
Russian	-либо	Suffix	# [[any|any-]], an indefinite particle used in the following compound pronouns:
Russian	-логия	Suffix	# [[-logy]]
Russian	-нибудь	Suffix	# [[any|any-]], an indefinite particle used in the following compound pronouns:
Russian	-ник	Suffix	# Suffix appended to nominal stems to create a masculine noun, usually denoting a profession, performer, place, object, tool or a feature.
Russian	-ность	Suffix	# Suffix forming nouns denoting the quality of the action designated by the verbs from which the nouns are formed.
Russian	-ность	Suffix	# Suffix forming nouns with the meaning of a group of things characterized by the quality designated by the adjectives from which the nouns are formed.
Russian	-ов	Suffix	# {{label|ru|dated or dialectal}} [['s]]. (''possessive suffix'')
Russian	-ов	Suffix	# [[-son]], [[-s]]. (''suffix used in many last names'')
Russian	-ов	Suffix	# [['s|s’]], [[of]] ''([[genitive case|genitive]] '''plural''' ending for most masculine nouns)''.
Russian	-онок	Suffix	# {{n-g|Form of [[-ёнок]] used after ч, ш, щ, and ж.}}
Russian	-ость	Suffix	# [[-ness]], [[-ity]] ''(nominalizing suffix)''.
Russian	-с	Suffix	# {{context|obsolete|lang=ru}} [[sir]] (an [[honorific]] Russian suffix that was formerly used to emphasize the speaker’s politeness or servility before a person of higher social status).
Russian	-ски	Suffix	# [[-ly]], [[-ly|-cally]], [[-ly|-ishly]] ''(adverbial suffix)''.
Russian	-ский	Suffix	# [[-ian]], [[-ic]], [[-ish]] ''(adjectival suffix)''.
Russian	-ство	Suffix	# [[-hood]], [[-ness]], [[-ity]] (suffix appended to words to create a neuter noun, usually an [[abstract]] noun denoting a relation, social status, scientific discipline, quality or state).
Russian	-ся	Suffix	# Reflexive suffix appended to finite verbs and infinitives to make a [[reflexive]], [[reciprocal]], or [[intransitive]] verb.
Russian	-таки	Suffix	# [[after all]]
Russian	-тель	Suffix	# [[-er]] (a suffix appended to words to create a masculine noun, usually denoting a profession, performer of an action or a human relation).
Russian	-то	Particle	# [[just]], [[precisely]], [[exactly]]
Russian	-то	Suffix	# [[some|some-]], an indefinite particle used in the following compound pronouns:
Russian	-ть	Suffix	# {{non-gloss definition|The infinitive ending}}.
Russian	-ун-	Affix	# {{context|chemistry|lang=ru}} [[-un-]]
Russian	-ын	Suffix	# [['s]] {{qualifier|possessive suffix}}
Russian	-ять	Suffix	# The infinitive suffix for many verbs. Usually indicates an imperfective verb.
Russian	-яющий	Suffix	# [[-ing]], [[-ent]], [[-ive]] ''([[present participle]] active: “which is ...-ing”)''.
Russian	-ёнок	Suffix	# The [[young]] of an [[animal]]; [[-let]], [[-ling]].
Russian	-ёр	Suffix	# {{non-gloss definition|forming agent nouns}}
Russian	0-ой	Adjective	# [[0th]], ''abbreviation of'' {{l|ru|нулево́й}}
Russian	1-ый	Adjective	# [[1st]]
Russian	10-ый	Adjective	# [[10th]]
Russian	11-ый	Adjective	# [[11th]]
Russian	12-ый	Adjective	# [[12th]]
Russian	2-ой	Adjective	# [[2nd]]
Russian	3-ий	Adjective	# [[3rd]]
Russian	4-ый	Adjective	# [[4th]]
Russian	5 баллов	Interjection	# Variant of [[пять баллов]]
Russian	5-ый	Adjective	# [[5th]]
Russian	6-ой	Adjective	# [[6th]]
Russian	7-ой	Adjective	# [[7th]]
Russian	8-ой	Adjective	# [[8th]]
Russian	9-ый	Adjective	# [[9th]]
Russian	@	Symbol	# {{l|mul|@}}
Russian	b-кварк	Noun	# [[bottom quark]], [[beauty quark]]
Russian	c-кварк	Noun	# [[charm quark]]
Russian	d-кварк	Noun	# [[down quark]]
Russian	lytdybr	Noun	# {{form of|Latin script spelling|лытды́бр|lang=ru}}
Russian	s-кварк	Noun	# [[strange quark]]
Russian	t-кварк	Noun	# [[top quark]], [[truth quark]]
Russian	u-кварк	Noun	# [[up quark]]
Russian	×	Symbol	# [[multiplication sign]], usually read as {{l|ru|умножить|tr=umnóžit’|sc=Cyrl}}.
Russian	α-частица	Noun	# [[alpha particle]], [[α-particle]] {{gloss|positively charged nucleus}}
Russian	Ё	Letter	# The seventh letter of the Russian [[Cyrillic]] alphabet.
Russian	Іерусалимъ	Noun	# {{ru-pre-reform|Иерусалим|tr=Ijerusalím}}
Russian	Іисусъ	Proper noun	# {{ru-pre-reform|Иисус|tr=Iisús}}
Russian	Іорданъ	Proper noun	# {{ru-pre-reform|Иордан|tr=Iordán}}
Russian	Іорданія	Proper noun	# {{ru-pre-reform|Иордания|tr=Iordánija}}
Russian	Іосифъ	Proper noun	# {{ru-pre-reform|Иосиф}}
Russian	А	Letter	# The first letter of the Russian [[Cyrillic]] alphabet. It is followed by the letter {{l|ru|Б}} (''B'').
Russian	АБК	Initialism	# [[абсцизовая кислота]]: [[ABA]] ([[abscisic acid]])
Russian	АДД	Abbreviation	# [[авиация дальнего действия]]: [[strategic]] [[aviation]], [[long-range]] [[aviation]], [[long haul]] [[aircraft]]
Russian	АДД	Abbreviation	# [[артиллерия дальнего действия]]: [[long-range]] [[artillery]]
Russian	АК-47	Proper noun	# {{context|weapons|lang=ru}} [[AK-47]], [[Kalashnikov]] [[assault rifle]].
Russian	АКПП	{{abbreviation-old|ru}}	# [[automatic transmission]] {{gloss|[[автоматическая коробка переключения передач]]}}
Russian	АНБ	Initialism	# [[NSA]], {{w|National Security Agency}} (''US'')
Russian	АО	{{abbreviation-old|ru}}	# [[JSC]], [[joint-stock company]]: abbreviation of [[акционерный|акционерное]] [[общество]] (akcionérnoje óbščestvo) {{g|n}}
Russian	АО	{{abbreviation-old|ru}}	#  [[autonomous]] [[oblast]]: abbreviation of [[автономный|автономная]] [[область]] (avtonómnaja óblast') {{g|f}}
Russian	АО	{{abbreviation-old|ru}}	#  [[autonomous]] [[okrug]]: abbreviation of [[автономный]] [[округ]] (avtonómnyj ókrug) {{g|m}}
Russian	АРГК	Abbreviation	# {{l|ru|артилле́рия резе́рва гла́вного кома́ндования}}: [[general]] [[reserve]] [[artillery]]
Russian	АСЕАН	Proper noun	# [[ASEAN]] {{gloss|Association of Southeast Asian Nations}}
Russian	АТР	{{initialism-old|ru}}	# [[азиатский|азиатско]]-[[тихоокеанский]] [[регион]] (aziátsko-tixookeánskij región) {{g|m}}, [[APR]], [[Asia]] [[Pacific]] [[region|Region]]
Russian	АТЭС	{{abbreviation-old|ru}}	# [[APEC]], [[w:Asia-Pacific Economic Cooperation|Asia-Pacific Economic Cooperation]]: abbreviation of: {{l|ru|азиатский|Азиатско}}-{{l|ru|тихоокеанский|Тихоокеанское}} {{l|ru|экономический|экономическое}} {{l|ru|сотрудничество}}  (Aziátsko-Tixookeánskoje ekonomíčeskoje sotrúdničestvo) {{g|n}}
Russian	АЭС	{{abbreviation-old|ru}}	# [[nuclear]] [[power station]]: abbreviation of [[атомный|атомная]] [[электростанция]] (átomnaja elektrostáncia) {{g|f}}
Russian	Аарау	Proper noun	# [[Aarau]] {{gloss|Swiss town}}
Russian	Аарон	Proper noun	# {{given name|male|lang=ru}}, [[Aaron]].
Russian	Аароново согласие	Noun	# [[Aaron's confession]] {{gloss|minor [[confession]] of [[Russian]] [[Old Believer]]s which split from the {{w|Filippians}} in the second half of the 18th century}}
Russian	Аахен	Proper noun	# [[Aachen]]
Russian	Абадан	Proper noun	# [[Abadan]], a town in Iran
Russian	Абаддон	Proper noun	# [[Abaddon]]
Russian	Абака	Proper noun	# [[Abaqa]], a Persian name
Russian	Абакан	Proper noun	# [[Abakan]], the [[capital city]] of [[Khakassia]], [[Russia]].
Russian	Абалкин	Noun	# [[Abalkin]]. {{surname|lang=ru}} 
Russian	Абатуров	Noun	# {{surname|lang=ru}} [[Abaturov]].
Russian	Аббас	Noun	# {{surname|from=Arabic|lang=ru|dot=,}}  [[Abbas]].
Russian	Абгар	Proper noun	# [[Abgar]] {{gloss|name of a number of kings of Osroene}}
Russian	Абдул	Proper noun	# {{given name|male|lang=ru}}, [[Abdul]], used usually by Muslims
Russian	Абдулла	Proper noun	# [[Abdullah]] {{gloss|Muslim given name}}
Russian	Абель	Proper noun	# {{given name|male|lang=ru}}, [[Abel]], also a [[surname]]
Russian	Абердин	Proper noun	# [[Aberdeen]] 
Russian	Абиджан	Proper noun	# [[Abidjan]] 
Russian	Абиссиния	Proper noun	# [[Abyssinia]]
Russian	Абраамян	Proper noun	# {{surname|from=Armenian|lang=ru|dot=,}} [[Abrahamian]]
Russian	Абрам	Proper noun	# {{given name|male|lang=ru}}, [[Abram]], cognate with [[Abraham]] (alternate spelling of [[Авраам]])
Russian	Абрамов	Proper noun	# [[Russian]] [[surname]], Abramov
Russian	Абрамов	Proper noun	# [[possessive]] form of [[Абрам]]
Russian	Абрамский	Adjective	# [[Abramsky]], a [[Russian]] [[surname]]
Russian	Абрамский	Adjective	# (son) of [[Abraham]]
Russian	Абу-Даби	Proper noun	# [[Abu Dhabi]] (one of the [[United Arab Emirates]], and the capital of UAE)
Russian	Абуджа	Proper noun	# [[Abuja]] (capital of [[Nigeria]]).
Russian	Абхазия	Proper noun	# [[Abkhazia]]
Russian	Авгарь	Proper noun	# [[Abgar]] {{gloss|name of a number of kings of Osroene}}
Russian	Авдей	Proper noun	# {{given name|male|lang=ru}}, cognate with [[Obadiah]].
Russian	Авдюша	Proper noun	# Avdyusha, the diminutive form of the male given name [[Авдей]].
Russian	Авель	Noun	# [[Abel]] {{qualifier|biblical character}}
Russian	Авенир	Proper noun	# [[Abner]] {{gloss|biblical cousin of Saul}}
Russian	Авессалом	Proper noun	# [[Absalom]] {{gloss|male given name}}
Russian	Авеста	Proper noun	# [[Avesta]] {{gloss|the sacred texts of Zoroastrianism, composed in the Avestan language.}}
Russian	Авиньон	Proper noun	# [[Avignon]] {{gloss|city in Provence}}
Russian	Авиценна	Proper noun	# [[Avicenna]] {{gloss|a Persian polymath}}
Russian	Авраам	Proper noun	# [[Abraham]] 
Russian	Аврелий	Proper noun	# [[Aurelius]] {{gloss|male given name}}
Russian	Аврора	Proper noun	# [[Aurora]] {{gloss|Roman goddess of dawn; female given name}}
Russian	Австралийская столичная территория	Proper noun	# [[Australian Capital Territory]] {{gloss|Territory of Australia}}
Russian	Австралийский Союз	Proper noun	# the [[Commonwealth of Australia]]
Russian	Австралия	Proper noun	# [[Australia]]
Russian	Австрия	Proper noun	# [[Austria]]
Russian	Австро-Венгрия	Proper noun	# {{context|historical|lang=ru}} [[Austria-Hungary]]
Russian	Агамемнон	Proper noun	# [[Agamemnon]]
Russian	Агартала	Proper noun	# [[Agartala]] 
Russian	Агата	Proper noun	# [[Agatha]]
Russian	Агафия	Proper noun	# {{given name|female|lang=ru|nodot=1}}'', cognate to {{term|Agatha|lang=en}}.''
Russian	Агни	Proper noun	# [[Agni]]
Russian	Агра	Proper noun	# [[Agra]] 
Russian	Агриппа	Proper noun	# [[Agrippa]] {{gloss|cognomen}}
Russian	Агуаскальентес	Proper noun	# [[Aguascalientes]] {{gloss|state of Mexico}}
Russian	Адам	Proper noun	# {{given name|male|lang=ru}}
Russian	Адам	Proper noun	# [[Adam]] {{gloss|the first man in the Bible and Qur’an}}
Russian	Адам и Ева	Proper noun	# [[Adam and Eve]] {{gloss|the first man and woman (according to Genesis)}}
Russian	Адамов	Proper noun	# A surname equivalent to [[Adams]].
Russian	Адана	Proper noun	# [[Adana]] {{gloss|city}}
Russian	Адвент	Proper noun	# [[Advent]] {{gloss|season before Christmas}}
Russian	Аддис-Абеба	Proper noun	# [[Addis Ababa]] (capital of [[Ethiopia]]).
Russian	Аделаида	Proper noun	# {{given name|female|lang=ru}}: [[Adelaide]]
Russian	Аделаида	Proper noun	# [[Adelaide]] (a city in Australia)
Russian	Аджария	Proper noun	# [[Adzharia]], [[Adjara]]
Russian	Адирондак	Proper noun	# [[w:Adirondack Mountains|Adirondack Mountains]]
Russian	Адольф	Proper noun	# {{given name|male|lang=ru}}, Russian form of the German [[given name]] [[Adolf]].
Russian	Адонис	Proper noun	# [[Adonis]] 
Russian	Адрамелех	Proper noun	# {{context|religion|lang=ru}} [[Adramelech]]
Russian	Адриан	Proper noun	# {{given name|male|lang=ru}}, cognate with English [[Adrian]]. 
Russian	Адриатическое море	Proper noun	# [[Adriatic Sea]]
Russian	Адыгейская автономная область	Proper noun	# [[Adyghe Autonomous Oblast]]
Russian	Адыгея	Proper noun	# [[Adygea]], a [[republic]] of [[Russia]] to the south-west of the country, with capital [[Maykop]].
Russian	Азавад	Proper noun	# [[Azawad]] {{gloss|an unrecognised state}}
Russian	Азазель	Proper noun	# {{context|religion|lang=ru}} [[Azazel]]
Russian	Азербайджан	Proper noun	# [[Azerbaijan]] (member state of the [[CIS]])
Russian	Азербайджанская ССР	Proper noun	# [[Azerbaijan SSR]] ''(a republic of the [[USSR]] from 1920 to 1991)''.
Russian	Азиатские игры	Proper noun	# [[Asian Games]] {{gloss|sport event}}
Russian	Азия	Proper noun	# [[Asia]]
Russian	Азовское море	Proper noun	# [[Sea of Azov]]
Russian	Азорские острова	Proper noun	# [[Azores]] (an island group)
Russian	Азоры	Proper noun	# [[Azores]] {{gloss|an island group}}
Russian	Аиджал	Proper noun	# [[Aizawl]] {{gloss|capital of Mizoram, India}}
Russian	Айвазовский	Proper noun	# {{surname|lang=ru}} [[Ayvazovsky]]
Russian	Айдахо	Proper noun	# [[Idaho]] ''(U.S. State)''
Russian	Айерс-рок	Proper noun	# [[Uluru]], [[Ayers Rock]]
Russian	Айзаул	Proper noun	# [[Aizawl]] {{gloss|capital of Mizoram, India}}
Russian	Айова	Proper noun	# [[Iowa]] ''(U.S. State)''
Russian	Айти	Proper noun	# [[Aichi]] {{gloss|Aichi prefecture, in Southern central of Japan}}
Russian	Аквитания	Proper noun	# [[Aquitaine]] {{gloss|region of France}}
Russian	Акита	Proper noun	# [[Akita]] 
Russian	Аккра	Proper noun	# [[Accra]] (capital of [[Ghana]]).
Russian	Акрополь	Proper noun	# [[Acropolis]] 
Russian	Акутагава	Proper noun	# [[Akutagawa]] {{gloss|surname}}
Russian	Алабама	Proper noun	# [[Alabama]]
Russian	Аладдин	Proper noun	# [[Aladdin]] {{gloss|the fictional young man}}
Russian	Аландские острова	Proper noun	# [[Aland]] {{gloss|archipelago}}
Russian	Аланды	Proper noun	# [[Åland]] {{gloss|autonomous province of Finland}}
Russian	Алания	Proper noun	# [[Alania]] {{gloss|medieval kingdom of Alans}}
Russian	Аларих	Proper noun	# [[Alaric]] 
Russian	Албания	Proper noun	# [[Albania]]
Russian	Александр	Proper noun	#{{given name|male|lang=ru}}.
Russian	Александр Великий	Proper noun	# [[Alexander the Great]]
Russian	Александр Македонский	Proper noun	# [[Alexander the Great]]
Russian	Александра	Proper noun	# {{given name|female|lang=ru}}, cognate with English [[Alexandra]].
Russian	Александра	Proper noun	# {{genitive of|Александр|lang=ru}}
Russian	Александра	Proper noun	# {{accusative of|Александр|lang=ru}}
Russian	Александрийский маяк	Proper noun	# [[w:Lighthouse of Alexandria|Lighthouse of Alexandria]]
Russian	Александрия	Proper noun	# [[Alexandria]] (cities in Egypt, Romania, Ukraine) (''pronounced'' Aleksan<u>drí</u>ja)
Russian	Александрия	Proper noun	# [[Alexandria]] (cities in Canada, South Africa) (''pronounced'' Alek<u>sán</u>drija)
Russian	Александрия	Proper noun	# [[Alexandria]] (cities in USA such as Virginia) (''pronounced'' Aleg<u>zán</u>drija)
Russian	Александруполис	Proper noun	# [[Alexandroupoli]] {{gloss|city}}
Russian	Алексанян	Proper noun	# [[Aleksanian]] ''(Armenian surname)''
Russian	Алексей	Proper noun	# {{given name|male|lang=ru}}.
Russian	Алексей	Proper noun	# [[Alpha]] (''A'' in the [[Appendix:Russian phonetic alphabet|ICAO]] spelling alphabet)
Russian	Алеутские острова	Proper noun	# [[Aleutian Islands]] {{gloss|archipelago}}
Russian	Алжир	Proper noun	# [[Algeria]] {{gloss|country}}
Russian	Алжир	Proper noun	# [[Algiers]] {{gloss|city}}
Russian	Али	Proper noun	# [[Ali]]
Russian	Али-Баба	Proper noun	# [[Ali Baba]] {{gloss|a fictional character}}
Russian	Алиса	Proper noun	# {{given name|female|lang=ru}}, equivalent to [[Alice]]
Russian	Алиса в Стране чудес	Proper noun	# [[Alice in Wonderland]]
Russian	Алистер	Proper noun	# [[Aleister]] {{gloss|male given name}}
Russian	Аллах	Proper noun	# [[Allah]] {{gloss|God, in Islam}}
Russian	Аллах акбар	Interjection	# {{context|Islam|lang=ru}} [[Allahu akbar]], [[Allah akbar]] {{gloss|Muslim takbir - proclamation}}
Russian	Аллахабад	Proper noun	# [[Allahabad]]
Russian	Аллаху акбар	Interjection	# {{context|Islam|lang=ru}} [[Allahu akbar]], [[Allah akbar]] {{gloss|Muslim takbir - proclamation}}
Russian	Алма-Ата	Proper noun	# [[Alma-Ata]], the old Soviet-era name of modern-day [[Almaty]], largest city of [[Kazakhstan]].
Russian	Алматы	Proper noun	# [[Almaty]], formerly called [[Alma-Ata]], the largest city of [[Kazakhstan]].
Russian	Алмере	Proper noun	# [[Almere]]
Russian	Алтай	Proper noun	# [[Altay]] or [[Altai]] (''a mountain range'')
Russian	Алтай	Proper noun	# abbreviation of [[Республика Алтай]] or [[Алтайский край]]
Russian	Алтайский край	Proper noun	# [[Altai Krai]]
Russian	Алфред	Proper noun	# {{alternative form of|Альфред|lang=ru}}, [[Alfred]] {{gloss|transliteration of the name}}
Russian	Аль-Джазира	Proper noun	# [[Al Jazeera]] (Arabic-language television channel)
Russian	Аль-Каида	Proper noun	# [[al-Qaeda]]
Russian	Альберт	Proper noun	# {{given name|male|lang=ru}}, equivalent to [[Albert]].
Russian	Альберта	Proper noun	# [[Alberta]] {{gloss|province}}
Russian	Альберта	Proper noun	# [[Alberta]] {{gloss|female given name}}
Russian	Альбион	Proper noun	# [[Albion]] 
Russian	Альбирео	Proper noun	# [[Albireo]]
Russian	Альбукерке	Proper noun	# [[Albuquerque]] {{gloss|city}}
Russian	Альвис	Proper noun	# [[Alvíssmál]] {{gloss|tenth book of the Poetic Edda}}
Russian	Альдебаран	Proper noun	# [[Aldebaran]] 
Russian	Альметьевск	Proper noun	# [[Almetyevsk]], a city in [[Tatarstan|Republic of Tatarstan]], [[Russia]]
Russian	Альпы	Noun	# the [[Alps]]
Russian	Альфа Центавра	Proper noun	# [[Alpha Centauri]] {{gloss|brightest star in the southern constellation of Centaurus}}
Russian	Альфвен	Proper noun	# [[Alfvén]] {{gloss|surname}}
Russian	Альфред	Proper noun	# [[Alfred]] {{gloss|male given name}}
Russian	Альцгеймер	Proper noun	# [[Alzheimer]] {{gloss|surname}}
Russian	Альцгеймер	Noun	# {{context|colloquial|lang=ru}} [[Alzheimer's disease]] {{gloss|mental disorder from brain tissue changes}}
Russian	Аляска	Proper noun	# [[Alaska]] (State in the [[U.S.]])
Russian	Амазонка	Proper noun	# the [[Amazon]] River
Russian	Америка	Proper noun	# [[America]]
Russian	Американское Самоа	Proper noun	# [[American Samoa]] {{gloss|US overseas territory in Oceania}}
Russian	Амман	Proper noun	# [[Amman]] (capital of [[Jordan]])
Russian	Амос	Proper noun	# [[Amos]] ''(given name)''
Russian	Амритсар	Proper noun	# [[Amritsar]] 
Russian	Амстердам	Proper noun	# [[Amsterdam]] ''(capital of the [[Netherlands]])''
Russian	Амстердам	Proper noun	# [[Amsterdam]] ''(city in [[New York]] State)''
Russian	Аму-Дарья	Proper noun	# [[Amu Darya]] {{gloss|river}}
Russian	Амударья	Proper noun	# [[Amu Darya]] {{gloss|river}}
Russian	Амур	Proper noun	# [[Amur]] {{gloss|river on the Chinese Russian border}}
Russian	Амур	Proper noun	# [[Cupid]] (God of love)
Russian	Амурская область	Proper noun	# [[Amur]], [[Amur]]/[[Amurskaya]] [[oblast]] (a federal subject of [[Russia]])
Russian	Анадырь	Proper noun	# [[Anadyr]], capital of [[Chukotka]] autonomous [[okrug]], extreme north-eastern [[Russia]]
Russian	Анаксагор	Proper noun	# [[Anaxagoras]] 
Russian	Анаксарх	Proper noun	# [[Anaxarchus]] 
Russian	Анаксимандр	Proper noun	# [[Anaximander]] 
Russian	Анаксимен	Proper noun	# [[Anaximenes]] 
Russian	Анапа	Proper noun	# [[Anapa]]
Russian	Анастасия	Proper noun	# {{given name|female|lang=ru}}, cognate with English [[Anastasia]]. 
Russian	Анатолий	Proper noun	# {{given name|male|lang=ru}}, [[Anatoli]] or [[Anatoly]].
Russian	Анатолия	Proper noun	# [[Anatolia]] 
Russian	Анахита	Proper noun	# [[Anahita]] 
Russian	Ангара	Proper noun	# [[Angara]], a river in [[Russia]].
Russian	Ангела	Proper noun	# [[Angela]] {{gloss|transliteration of the German female given name}}
Russian	Ангилья	Proper noun	# [[Anguilla]] 
Russian	Ангкор-Ват	Proper noun	# [[Angkor Wat]] {{gloss|Cambodian temple complex}}
Russian	Англия	Proper noun	# [[England]]
Russian	Англия	Proper noun	# {{context|colloquial|lang=ru}} [[Great Britain]]
Russian	Ангола	Proper noun	# [[Angola]]
Russian	Анграпа	Proper noun	# [[Angrapa]] 
Russian	Анграппа	Proper noun	# {{context|rare|lang=ru}} [[Angrapa]] {{gloss|river}}
Russian	Андалусия	Proper noun	# [[Andalusia]] 
Russian	Андаманские острова	Proper noun	# [[Andaman Islands]] {{gloss|islands}}
Russian	Андаманские и Никобарские острова	Proper noun	# [[Andaman and Nicobar Islands]] {{gloss|Indian territory in the Bay of Bengal}}
Russian	Анджела	Proper noun	# [[Angela]] {{gloss|transliteration of the English female given name}}
Russian	Андорра	Proper noun	# [[Andorra]]
Russian	Андорра-ла-Велья	Proper noun	# [[Andorra la Vella]] (capital of [[Andorra]]).
Russian	Андорра-ла-Вьеха	Proper noun	# [[Andorra la Vella]] {{gloss|capital of Andorra}}
Russian	Андреев	Proper noun	# {{surname|lang=ru}} [[Andreyev]]
Russian	Андрей	Proper noun	# {{given name|male|lang=ru}}, cognate with English [[Andrew]].
Russian	Андриан	Proper noun	# {{given name|male|lang=ru}}.
Russian	Андромеда	Proper noun	# {{context|Greek mythology|lang=ru}} [[#English|Andromeda]]
Russian	Андромеда	Proper noun	# {{context|constellation|lang=ru}} The constellation [[#English|Andromeda]].
Russian	Андромеда	Proper noun	# {{context|astronomy|lang=ru}} The [[#English|Andromeda Galaxy]].
Russian	Андхра-Прадеш	Proper noun	# [[Andhra Pradesh]] {{gloss|state in the union of India}}
Russian	Анды	Noun	# the [[Andes]] mountain range ''(South America)''
Russian	Анжела	Proper noun	# {{given name|female|lang=ru}} [[Anzhela]], [[Angela]]
Russian	Анжу	Proper noun	# [[Anjou]] 
Russian	Анкара	Proper noun	# [[Ankara]] ''(capital of [[Turkey]])''
Russian	Анкоридж	Proper noun	# [[Anchorage]] {{gloss|city}}
Russian	Анна	Proper noun	# {{given name|female|lang=ru}}, cognate to [[Ann]], [[Anna]], [[Ana]] 
Russian	Анна	Proper noun	# [[Alpha]] (''A'' in the [[Appendix:Russian phonetic alphabet|ICAO]] spelling alphabet)
Russian	Аннам	Proper noun	# [[Annam]] {{gloss|the former name of Vietnam}}
Russian	Анталья	Proper noun	# [[Antalya]] {{gloss|city}}
Russian	Антананариву	Proper noun	# [[Antananarivo]] (capital of [[Madagascar]])
Russian	Антарктида	Proper noun	# [[Antarctica]] ''(the [[continent]])''
Russian	Антарктика	Proper noun	# [[Antarctic]] (the region, not the continent)
Russian	Антарктический океан	Proper noun	# [[Antarctic Ocean]]
Russian	Антигуа и Барбуда	Proper noun	# [[Antigua and Barbuda]]
Russian	Антиох	Proper noun	# [[Antiochus]] {{gloss|one of the thirteen kings}}
Russian	Антиохия	Proper noun	# [[Antioch]] {{gloss|city}}
Russian	Антихрист	Proper noun	# [[Antichrist]] 
Russian	Антон	Proper noun	# {{given name|male|lang=ru}}, cognate to [[Anthony]]
Russian	Антон	Proper noun	# [[Alpha]] (''A'' in the [[Appendix:Russian phonetic alphabet|ICAO]] spelling alphabet)
Russian	Антонина	Proper noun	# {{given name|female|lang=ru}}, [[Antonina]]
Russian	Антонов	Proper noun	# {{surname|lang=ru}} [[Antonov]]
Russian	Анубис	Proper noun	# [[Anubis]] 
Russian	Анхела	Proper noun	# [[Angela]] {{gloss|transliteration of the Spanish female given name}}
Russian	Аньхой	Proper noun	# [[Anhui]] {{gloss|province of China, the official and most common spelling}}
Russian	Аньхуй	Proper noun	# {{alternative spelling of|Аньхой||lang=ru}}
Russian	Аньхуэй	Proper noun	# {{alternative spelling of|Аньхой||lang=ru}}
Russian	Аньшань	Proper noun	# [[Anshan]] {{gloss|a prefecture-level city in northeastern China}}
Russian	Аня	Proper noun	# {{given name|female|diminutive=Анна|lang=ru}}
Russian	Аомори	Proper noun	# [[Aomori]] {{gloss|a prefecture in Japan}}
Russian	Аомори	Proper noun	# [[Aomori]] {{gloss|a city in Japan}}
Russian	Аомынь	Proper noun	# [[Macau]]
Russian	Аомэнь	Proper noun	# [[Macau]]
Russian	Апачи	Proper noun	# [[Apache]] {{gloss|town}}
Russian	Апеннинский полуостров	Proper noun	# [[Apennine Peninsula]]
Russian	Апеннины	Proper noun	# [[Apennines]] {{gloss|mountain range}}
Russian	Апиа	Proper noun	# [[Apia]], the capital of [[Samoa]].
Russian	Аполлон	Proper noun	# {{context|Greek mythology|lang=ru}} [[Apollo]]
Russian	Аппалачи	Proper noun	# [[Appalachians]] {{gloss|a mountain range in eastern North America}}
Russian	Арабская Республика Египет	Proper noun	# [[Arab Republic of Egypt]] {{gloss|official name of [[Egypt]]}}
Russian	Арабская весна	Proper noun	# [[Arab Spring]] {{gloss|movement}}
Russian	Аравийский полуостров	Proper noun	# [[Arabian Peninsula]] {{gloss|peninsula in the Middle East}}
Russian	Аравийское море	Noun	# [[Arabian Sea]]
Russian	Аравия	Proper noun	# [[Arabia]] 
Russian	Арагви	Proper noun	# [[Aragvi]]
